1702,1756,3460
1703,1756,3461
1704,1756,3462
1705,1756,3463
1706,1753,3464
1707,1753,3465
1708,1753,3466
1709,1753,3467
1710,1753,3468
1711,1753,3469
1712,1753,3470
1713,1754,3471
1714,1754,3472
1715,1754,3473
1716,1754,3474
1717,1755,3475
1718,1755,3476
1719,1756,3477
1720,1756,3478
1721,1754,3479
1724,1754,3482
1725,1753,3483
1726,1756,3484
1727,1755,3485
1728,1756,3486
1729,1756,3487
1730,1754,3488
1731,1753,3489
1732,1753,3490
